date,unemployment_rate,gdp,cpi,oil_price,unemployment_rate_6m,unemployment_rate_12m,unemployment_rate_18m,unemployment_rate_24m,gdp_6m,gdp_12m,gdp_18m,gdp_24m,cpi_6m,cpi_12m,cpi_18m,cpi_24m,oil_price_6m,oil_price_12m,oil_price_18m,oil_price_24m
2002-02-01,5.7,14372.785,3.527436,20.74,0.0,0.20000000000000018,0.39999999999999947,-0.10000000000000053,146.84799999999996,241.35599999999977,615.9969999999994,875.8950000000004,-0.38084099999999976,-0.8318159999999999,-1.3721489999999998,-1.4902789999999997,7.640000000000001,15.129999999999999,10.850000000000001,14.000000000000004
2002-03-01,5.7,14372.785,3.46848,24.42,0.0,0.20000000000000018,0.39999999999999947,0.09999999999999964,146.84799999999996,241.35599999999977,615.9969999999994,875.8950000000004,-0.4418739999999999,-0.849345,-1.2941690000000001,-1.341913,5.25,9.129999999999995,3.8699999999999974,12.339999999999996
2002-04-01,5.9,14460.848,3.465822,26.27,-0.20000000000000018,0.09999999999999964,0.09999999999999964,-0.3000000000000007,76.73199999999997,282.71899999999914,701.9120000000003,906.0020000000004,-0.5286280000000003,-1.0152490000000003,-1.3151410000000001,-1.2179390000000003,2.580000000000002,1.9800000000000004,4.059999999999999,10.419999999999998
2002-05-01,5.8,14460.848,3.452132,27.02,0.10000000000000053,0.2999999999999998,0.0,-0.20000000000000018,76.73199999999997,282.71899999999914,701.9120000000003,906.0020000000004,-0.6278100000000002,-1.113544,-1.4261760000000003,-1.2235200000000002,-0.75,1.120000000000001,4.07,13.260000000000002
2002-06-01,5.8,14460.848,3.241692,25.52,0.20000000000000018,0.5,-0.09999999999999964,-0.20000000000000018,76.73199999999997,282.71899999999914,701.9120000000003,906.0020000000004,-0.4495279999999999,-0.9799950000000002,-1.273925,-0.8708990000000001,3.900000000000002,5.199999999999999,6.629999999999999,12.500000000000004
2002-07-01,5.8,14519.633,3.263706,26.94,0.0,0.40000000000000036,-0.09999999999999964,-0.2999999999999998,94.50799999999981,469.14899999999943,729.0470000000005,992.9860000000008,-0.48554699999999995,-1.035489,-1.313893,-1.008709,5.9999999999999964,3.8200000000000003,7.330000000000002,13.749999999999996
2002-08-01,5.7,14519.633,3.146595,28.38,0.20000000000000018,0.39999999999999947,-0.10000000000000053,-0.2999999999999998,94.50799999999981,469.14899999999943,729.0470000000005,992.9860000000008,-0.4509750000000001,-0.9913080000000001,-1.109438,-0.8969239999999998,7.489999999999998,3.210000000000001,6.360000000000003,16.56
2002-09-01,5.7,14519.633,3.026606,29.67,0.20000000000000018,0.39999999999999947,0.09999999999999964,-0.2999999999999998,94.50799999999981,469.14899999999943,729.0470000000005,992.9860000000008,-0.40747100000000014,-0.8522950000000002,-0.900039,-0.794686,3.8799999999999955,-1.3800000000000026,7.089999999999996,16.28
2002-10-01,5.7,14537.58,2.937194,28.85,0.2999999999999998,0.2999999999999998,-0.10000000000000053,-0.20000000000000018,205.98699999999917,625.1800000000003,829.2700000000004,1133.2999999999993,-0.48662099999999997,-0.7865129999999998,-0.689311,-0.7078609999999999,-0.6000000000000014,1.4799999999999969,7.839999999999996,24.28
2002-11-01,5.9,14537.58,2.824322,26.27,0.1999999999999993,-0.10000000000000053,-0.3000000000000007,-0.5,205.98699999999917,625.1800000000003,829.2700000000004,1133.2999999999993,-0.4857339999999999,-0.7983660000000001,-0.59571,-0.5305249999999999,1.870000000000001,4.82,14.010000000000002,22.19
2002-12-01,6.0,14537.58,2.792164,29.42,0.2999999999999998,-0.2999999999999998,-0.40000000000000036,-0.5999999999999996,205.98699999999917,625.1800000000003,829.2700000000004,1133.2999999999993,-0.5304670000000002,-0.824397,-0.42137100000000016,-0.4879760000000002,1.2999999999999972,2.729999999999997,8.600000000000001,13.909999999999997
2003-01-01,5.8,14614.141,2.778159,32.94,0.40000000000000036,-0.09999999999999964,-0.2999999999999998,-0.5,374.6409999999996,634.5390000000007,898.478000000001,1230.5860000000011,-0.5499420000000002,-0.828346,-0.5231620000000001,-0.46932300000000016,-2.179999999999996,1.3300000000000054,7.75,13.900000000000006
2003-02-01,5.9,14614.141,2.69562,35.87,0.1999999999999993,-0.3000000000000007,-0.5,-0.5,374.6409999999996,634.5390000000007,898.478000000001,1230.5860000000011,-0.540333,-0.6584629999999998,-0.4459489999999997,-0.416474,-4.279999999999998,-1.1299999999999955,9.07,12.100000000000001
